title,assigned_label,potential_labels
COVID spread linked with weather in breakthrough University of Sydney study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Vaping makes teens up to 7 times more likely to catch COVID-19: study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Britain lowers pandemic death toll with a new counting method,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"BYU, Utah State combined for 103 positive cases of COVID-19, per NY Times survey",SPORTS,"['HEALTH_NATION', 'WORLD_NATION']"
Nigeria: Upadhyay - Governments Need to Support Innovation,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
"UK risks twice-as-big second COVID wave without better testing, study finds - The Jakarta Post",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Kushner claims Kanye West meeting was a 'policy' talk,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
HSE working with Google to fix problem with Covid Tracker app that drains Android phone batteries,TECHNOLOGY,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Cloud Computing in Industrial IOT Market Research Report by Sensor Type, by Model, by Cloud Type, by End User - Global Forecast to 2025 - Cumulative Impact of COVID-19 - Press Release",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Govt Privatizes Fight Against Pandemic – The Manila Times,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Car Door Latch Market Research Report by Lock Type, by Application - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Roundup: Ethiopia's COVID-19 cases pass 22000 mark amid mass testing campaign,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Chelsea warned to stump up £90m for Kai Havertz transfer as Leverkusen chief Voller says there’s ‘no Covid dis,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"COVID-19: Kerala to witness its peak during September; state likely to see 10,000-20,000 cases per day",NATION,"['HEALTH_NATION', 'WORLD_NATION']"
Coronavirus: New research reveals how Covid-19 came to New Zealand,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Finland e-Gift Card Market Estimated to Cross $342M by 2024, Driven by Large-Scale Adoption of Digital Payments Amid COVID-19 - ResearchAndMarkets.com",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Potential Impact of COVID-19 Pandemic on Global Dementia Associated with Alzimerâ‚¬â„¢s Disease Market Report 2020 Key Companies Merz Pharma, Novartis, Allergan, Pfizer, Daiichi Sankyo Company",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"NLC gives Air Peace, others 14-day ultimatum to reinstate sacked workers",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
Sam Morgan's CovidCard: The cases for and against,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Southwest Airlines cuts back on COVID-19 cleaning to get planes back in the air quicker,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Nico Hulkenberg keeps F1 place after Sergio Perez tests positive for COVID-19 again,SPORTS,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19: 8 world politicians who came up with bizarre solutions and statements,WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
Mumbai: Dadar records daily increase in COVID-19 cases,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Air Force airlifts COVID-19 medical supplies to 14 nationsNigeria,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Test and trace staff swoop on Paisley primary school over fears of virus outbreak,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Lagos state makes changes to ride-hailing regulations after backlash,BUSINESS,"['SCIENCE_TECH', 'WORLD_NATION']"
BREAKING: Gambia president declares state of emergency over COVID-19,WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
"Chip Scale Package LED Market Research Report by Power Range, by Application - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Who gets vaccinated against Covid-19 first?,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Predictive Maintenance Market Forecast to 2027 - COVID-19 Impact and Global Analysis by Component, Deployment Type, Technique, Industry, and Geography",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Vaping raises COVID-19 risk among teens and youth,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Half of daily 100,000 COVID-19 cases in Americas are in US -WHO director",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Ismail Sabri: Malaysia has to study viability of Russian vaccine before ordering,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Caps & Closure Market Research Report by Raw-material, by Product Type, by End User - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Manitoba announces 2nd-highest daily jump in new COVID-19 cases since pandemic started,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Current COVID-19 Impact on Optical Profilers Market Research 2020 With Strategic Analysis of Key Companies – Zygo, Zeta Instruments, Sensofar, KLA Tencor, Bruker Nano Surfaces",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"New Covid-19 cases are declining in Arizona, once a hot spot. Here's how the state is turning things around",WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
"Study hints, can't prove, survivor plasma fights COVID-19",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Biggest Thai protest in years puts pressure on Government,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Sri Lankan man tested positive for COVID-19 while awaiting repatriation after 4-week sentence for overstaying,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Singer SP Balasubrahmanyam continues to be on life support, says Chennai hospital",ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Novavax's Covid-19 vaccine induces immune response, 'well tolerated' in small study",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
New Internet Performance Data Shows Federal Government Failing Rural Canada,TECHNOLOGY,"['SCIENCE_TECH', 'WORLD_NATION']"
IoT in Healthcare Industry 2020-2025 - IoT for COVID-19 Patient Monitoring Presents Lucrative Opportunities - ResearchAndMarkets.com,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
COVID-19 impact | BHEL grapples with uncertainty over returning to normal business operations,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
New Zealand races to contain new coronavirus outbreak,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Drop case halting lease of state's five sugar millers - Raila,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Current COVID-19 Impact on 360 Degree Feedback Software Market Research 2020 With Strategic Analysis of Key Companies – Qualtrics, SVI, Raw Media Group, Performly, Spidergap",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Patient airlifted to hospital after motorcycle crash that shut down Sea-to-Sky Highway,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Poorly trained security guards at hotel quarantine blamed for COVID-19 outbreak,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Harvard researchers want more 'crappy' tests for COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Covid-19 Impact on Tissue Towel Market Is Fast Approaching, Says Research",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Ethiopian Airlines is cleverly adapting to survive Covid-19,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Global Automotive Belt Tensioner Pulleys Market Research Report 2020 with COVID-19 Pandemic PESTEL Analysis, Growth Rate, New Trend Analysis Forecast to 2026",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
New Zealand's deputy PM claims coronavirus outbreak started in quarantine breach,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Coronavirus vaccine: Israel claims 'excellent vaccine in hand', established to start out human trials | Environment Information",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"4 Common Symptoms That Indicate You Have COVID, Research Shows",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Daily exercise rules got people moving during lockdown – here's what the government needs to do next,HEALTH,"['SCIENCE_TECH', 'WORLD_NATION']"
Coronavirus: Huge amounts of capital raised on NZX as firms fend off Covid,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
"BCG vaccine is safe, does not increase Covid risk: Study",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
N.L. sees no new COVID-19 cases for 6th straight day,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
The super entertaining Eurovision Song Contest is finally coming to the United States,ENTERTAINMENT,"['SCIENCE_TECH', 'WORLD_NATION']"
'We're back to feeling blind': glitch leaves California's Covid numbers uncertain,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Good Morning Britain's Dr Sarah Jarvis warns of unknown coronavirus risk from food factory outbreaks,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
LA County's health director warns against parties as young people drive up COVID-19 cases,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Statement regarding COVID-19 positive case in Newcastle,SPORTS,"['HEALTH_NATION', 'WORLD_NATION']"
"Coronavirus: Chinese inactivated vaccine candidate produces immune response, study shows",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Major antibody home test study finds 6% of England COVID-19 infected,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Nine in ten recovered COVID-19 patients have lung damage; in some, antibodies disappeared: Wuhan study",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Study: COVID-19 may cause long-term heart damage,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Hundreds protest in Madrid against COVID-19 restrictions,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus updates LIVE: Victoria records 282 new COVID-19 cases as state of emergency extended; Gladys Berejiklian apologises for Ruby Princess errors as Australian death toll jumps to 421,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
Families who lost loved ones to coronavirus plan to take action government over its handling of the pandemic,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Lockyer family of six awaiting Covid-19 test results,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Postal Service warns 46 states their voters could be disenfranchised by delayed mail-in ballots,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
Study reveals contamination of air and environment near patients with COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
A new case of COVID reported in The Blue Mountains today,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Coronavirus symptoms: There are six different types of COVID infections, finds study",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
'Health vs economy' is COVID-19 déjà vu all over again with tobacco,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Pandemic Mortgage Forbearance Falls—But Only For Certain Borrowers,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
US added 1.8m jobs in July as states grapple with Covid-19 resurgence,BUSINESS,"['HEALTH_NATION', 'WORLD_NATION']"
Government short-term response to COVID-19 was rapid and realistic says IPPR,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
Iraq eyes Russian vaccine as daily Covid-19 infections hit 3396,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Study Shows Variation in Hospital Visitor & ICU Communication Policies Due to COVID-19,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Mkhize: Daily Covid-19 cases tapering off, but risk of second wave of infections remains",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"'Your time is up': Thousands protest against Israel's Benjamin Netanyahu over alleged corruption, Covid-19",WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Coronavirus: Tests at sewage plants aim to get 'head start' on detecting new COVID-19 outbreaks,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Pasig City gov't temporarily waives regulatory fees for private schools amid pandemic,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Explained: Reading the new National Education Policy, 2020",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Centre asks States, UTs to quickly process claims for health workers",HEALTH,"['SCIENCE_TECH', 'WORLD_NATION']"
Live: National to launch border policy to tackle Covid-19; Auckland faces weather test,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
200 More Cases Of Covid-19 Reported - Highest Daily Total Since May,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Cafe owner gets five months in jail for breaching COVID-19 quarantine rules in Malaysia,WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
Positive percentage of new COVID-19 tests rises to 7% as statewide death toll nears 1K,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
US coronavirus: Five states account for more than 40% of the country's nearly 5 million Covid-19 cases,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"As COVID-19 survivors face months of complications, experts studying long-term costs",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Nishikant Kamat diagnosed with chronic liver ailment, is critical but stable, says hospital",ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
India coronavirus numbers explained: Highest number of daily Covid-19 cases in the world,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Commonwealth Bank reports 11% profit fall but remains optimistic about Covid economic rebound,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Michigan state senator critical of state shutdown tests positive for Covid-19,NATION,"['HEALTH_NATION', 'WORLD_NATION']"
Alpacas could help in fight against COVID-19,SCIENCE,"['HEALTH_NATION', 'SCIENCE_TECH']"
Cape Town restaurateurs slam state for stalling court battle against booze ban,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
SC takes Sindh govt to task over sorry state of affairs,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Corona vaccine lastly turns into, claims to be 100% profitable",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
CDC asks 4 states and a city to draft coronavirus vaccine distribution plans,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Study identifies longer-term symptoms in COVID-19 patients,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
PDP Congress: Okowa commends party faithfuls over peaceful conduct as Esiso retains state chairmanship,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
"Aidan Turner Drama 'Leonardo', From 'The X-Files' & 'Sherlock' Scribes, Wraps After Covid Hiatus: Watch Drone Footage Of Vast Backlot",ENTERTAINMENT,"['HEALTH_NATION', 'SCIENCE_TECH']"
"COVID-19 Industry Impact On Oral Biologics Market Ongoing Research By 2019 – 2027 | Novo Nordisk A/S, Biocon Limited, Rani Therapeutics, Allergan plc",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
PRESS RELEASE: VICTORIAN GOVERNMENTS DISTORTION OF SARS-CoV-2 (COVID 19) MORTALITY TO CREATE FEAR - Media Database,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
"WA nurses called to deploy to Victoria, government steps in after PPE shortage claims",NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
German institute says COVID-19 vaccine could be available in autumn,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Trump said the 1918 Spanish Flu 'probably ended' WWII, which did not begin until 21 years after the pandemic",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
“Our entire family has COVID”: Molly Grantham shares ‘surreal’ diagnosis while raising newborn,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
'Can't happen again': Son begs for aged care change after father's COVID-19 death,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"U.S. governors question cost of Trump COVID-19 aid plans, urge talks to continue",NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
TB Vaccine Linked To Lower Covid 19 Infection And Death Rates Says New Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Health Ministry boosts campaign on wearing face masks against COVID-19,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
"5 deaths, 174 new cases of COVID-19 reported in ND for August 10; active cases statewide is 1,099",HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
How to have sex without catching coronavirus: Charity explains how to reduce COVID-19 risk,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
Joe Biden goes after Trump country in $280 million campaign ad push that will target 15 states,WORLD,"['SCIENCE_TECH', 'WORLD_NATION']"
Macular degeneration may increase severity of COVID-19: Study,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
UNAIR Students Create Information Media on COVID-19 in the Local Language to Help Spread Awareness in the Community,NATION,"['HEALTH_NATION', 'SCIENCE_TECH']"
Covid-19: Wearable technology to help vaccine trial volunteers track fitness,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"'Misperceptions' influencing intentions on coronavirus vaccine, research suggests - YorkshireLive",HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
‘A smoking gun’: Infectious coronavirus retrieved from hospital air,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"Cell Surface Markers Market Research Report by Product, by Source, by Cell Type, by Application, by End User - Global Forecast to 2025 - Cumulative Impact of COVID-19",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Tyrone player claims some counties training in breach of Covid-19 rules,TECHNOLOGY,"['HEALTH_NATION', 'SCIENCE_TECH']"
United States sets record as COVID-19 cases top 50 lakh,HEALTH,"['HEALTH_NATION', 'WORLD_NATION']"
Australia's Victoria state reports 8 new COVID-19 deaths as Melbourne begins strict lockdown,WORLD,"['HEALTH_NATION', 'WORLD_NATION']"
Trump criticizes Covid lockdowns and falsely claims US 'doing very well',WORLD,"['HEALTH_NATION', 'SCIENCE_TECH']"
New Hampshire Unveils State's First Retail Sportsbook with Robust Safety and Sanitization Measures,BUSINESS,"['SCIENCE_TECH', 'WORLD_NATION']"
Explained: How effective is plasma therapy for Covid-19?,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
The Year of Covid-19 Crisis: How Do We Achieve Sustainable Development Goals By 2030?,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
NSW remains on COVID-19 high alert,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
$12.09B Automotive Coil Spring Market Outlook to 2027 and the Projected Impact of COVID-19 - ResearchAndMarkets.com - Press Release,BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH']"
Alyssa Milano Reveals How Much Hair She’s Losing After Battling COVID-19 for Months,HEALTH,"['HEALTH_NATION', 'SCIENCE_TECH']"
"More than 80,000 airline workers face furloughs as COVID-19 devastates industry",BUSINESS,"['HEALTH_NATION', 'SCIENCE_TECH', 'WORLD_NATION']"
Explained: Reading the new National Education Policy,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
Explainer: What is antigen testing? And why are Indians states using it more and more?,NATION,"['SCIENCE_TECH', 'WORLD_NATION']"
