,entropy,articles,risk
technoinfoplus.com,1.0114042647073518,6,LOW
tyla.com,1.0123308391031736,13,LOW
weforum.org,1.0123308391031736,13,LOW
ca.reuters.com,1.017602986115916,17,LOW
profit.pakistantoday.com.pk,1.0206089861101815,71,LOW
canewsottawa.ca,1.0208880675106418,22,LOW
ottawacitizen.com,1.0221388540368195,40,LOW
thestreet.com,1.0280940565630372,19,LOW
reliefweb.int,1.0301086225958422,45,LOW
essentiallysports.com,1.0320524737287753,310,LOW
siliconrepublic.com,1.0353605606849843,21,LOW
shropshirestar.com,1.0361987848192837,11,LOW
dailytrust.com.ng,1.0363833452124944,53,LOW
stcatharinesstandard.ca,1.0373923246209082,16,LOW
kwtx.com,1.0397207708399179,4,LOW
adexchanger.com,1.0397207708399179,4,LOW
wprl.org,1.0397207708399179,4,LOW
dorsetecho.co.uk,1.0397207708399179,4,LOW
fox35orlando.com,1.0397207708399179,4,LOW
marketingdive.com,1.0397207708399179,4,LOW
sg.asiatatler.com,1.0397207708399179,4,LOW
sarniathisweek.com,1.0397207708399179,4,LOW
scpr.org,1.0397207708399179,4,LOW
bdnews24.com,1.0397207708399179,4,LOW
comicsands.com,1.0397207708399179,4,LOW
newfoodmagazine.com,1.0397207708399179,4,LOW
forward.com,1.0397207708399179,4,LOW
fortmcmurraytoday.com,1.0397207708399179,4,LOW
news3lv.com,1.0397207708399179,4,LOW
spiked-online.com,1.0397207708399179,4,LOW
losangeles.cbslocal.com,1.0397207708399179,4,LOW
ggrasia.com,1.0397207708399179,4,LOW
katv.com,1.0397207708399179,4,LOW
forextv.com,1.0397207708399179,4,LOW
focustaiwan.tw,1.0397207708399179,4,LOW
jamaica-gleaner.com,1.0397207708399179,4,LOW
kentonline.co.uk,1.0397207708399179,8,LOW
fox13news.com,1.0397207708399179,4,LOW
alternet.org,1.0397207708399179,4,LOW
indystar.com,1.0397207708399179,4,LOW
dailyexpress.com.my,1.0397207708399179,4,LOW
martechseries.com,1.0397207708399179,4,LOW
wane.com,1.0397207708399179,4,LOW
thebigsmoke.com.au,1.0397207708399179,4,LOW
therakyatpost.com,1.0397207708399179,4,LOW
english.cctv.com,1.0397207708399179,4,LOW
playcrazygame.com,1.0397207708399179,4,LOW
buffalonews.com,1.0397207708399179,4,LOW
intrafish.com,1.0397207708399179,4,LOW
ksdk.com,1.0397207708399179,4,LOW
thestarphoenix.com,1.0397207708399179,4,LOW
nwemail.co.uk,1.0397207708399179,4,LOW
thepostmillennial.com,1.0397207708399179,4,LOW
thepublicsradio.org,1.0397207708399179,4,LOW
realhomes.com,1.0397207708399179,4,LOW
noozhawk.com,1.0397207708399179,4,LOW
3dprintingmedia.network,1.0397207708399179,4,LOW
yourvalley.net,1.0397207708399179,4,LOW
communalnews.com,1.0397207708399179,4,LOW
todaynewsafrica.com,1.0397207708399179,4,LOW
mygc.com.au,1.0397207708399179,4,LOW
dailyherald.com,1.0397207708399179,4,LOW
windsorstar.com,1.0397207708399179,4,LOW
courant.com,1.0397207708399179,4,LOW
somagnews.com,1.0430702281397077,107,LOW
allafrica.com,1.0452182826354848,410,LOW
mumbrella.com.au,1.053395498360576,17,LOW
driven.co.nz,1.053395498360576,17,LOW
blackburnnews.com,1.0544987025869372,37,LOW
dailypost.co.uk,1.0547209169068121,14,LOW
wgal.com,1.0549201679861442,5,LOW
goodnewsnetwork.org,1.0549201679861442,5,LOW
amp.news.com.au,1.0549201679861442,5,LOW
theaseanpost.com,1.0549201679861442,5,LOW
narcity.com,1.0549201679861442,5,LOW
fox2now.com,1.0549201679861442,5,LOW
nationeditions.com,1.0549201679861442,5,LOW
10news.com,1.0549201679861442,5,LOW
moroccoworldnews.com,1.0549201679861442,5,LOW
magtheweekly.com,1.0549201679861442,5,LOW
nola.com,1.0549201679861442,5,LOW
en.vietnamplus.vn,1.0549201679861442,10,LOW
thestandard.com.hk,1.0549201679861442,5,LOW
barrie360.com,1.0549201679861442,5,LOW
m.theepochtimes.com,1.0549201679861442,5,LOW
gazette-news.co.uk,1.0549201679861442,5,LOW
countypress.co.uk,1.0549201679861442,5,LOW
futurism.com,1.0556334325506451,38,LOW
finance.yahoo.com,1.0577840819575375,499,LOW
philstar.com,1.0579054247036734,13,LOW
observer.ug,1.058319124313011,42,LOW
newcastleherald.com.au,1.0608569471580214,9,LOW
timescolonist.com,1.0609581504393426,16,LOW
ktla.com,1.0621922547835259,21,LOW
onenewspage.com,1.062491894253166,45,LOW
enca.com,1.0672803746936301,106,LOW
bloombergquint.com,1.0699201744678124,154,LOW
cnet.com,1.0709809381740818,443,LOW
ksl.com,1.0710178890244566,17,LOW
taipeitimes.com,1.072016968563193,13,LOW
tmz.com,1.0727302209064047,77,LOW
timeout.com,1.073542846408523,8,LOW
ottawasun.com,1.0751393240053735,12,LOW
self.com,1.0751393240053735,12,LOW
jpost.com,1.0759485863244103,130,LOW
politico.com,1.0788438565151692,136,LOW
thepeninsulaqatar.com,1.0789922078775833,7,LOW
watfordobserver.co.uk,1.0789922078775833,7,LOW
cheshire-live.co.uk,1.0789922078775833,7,LOW
news-daily.com,1.0821955300387671,8,LOW
thedrive.com,1.0821955300387671,16,LOW
cheknews.ca,1.0821955300387671,8,LOW
prnewswire.com,1.0864079896718015,172,LOW
mlive.com,1.086728886887029,22,LOW
sg.yahoo.com,1.0870753771611175,18,LOW
hitc.com,1.0872376490699427,169,LOW
theprint.in,1.087687727084445,28,LOW
saltwire.com,1.0877612930687806,17,LOW
coventrytelegraph.net,1.088010262277112,26,LOW
lifestyle.thecable.ng,1.0888999753452235,10,LOW
thebulletintime.com,1.0888999753452235,10,LOW
thetelegraphandargus.co.uk,1.0888999753452238,10,LOW
wesh.com,1.0900596587107838,11,LOW
stltoday.com,1.0913030006468518,14,LOW
theprovince.com,1.0928010064201135,31,LOW
syracuse.com,1.0928305535284886,13,LOW
jalopnik.com,1.0928305535284886,13,LOW
syrianews.media,1.094780226007948,16,LOW
sltrib.com,1.0958871542125534,19,LOW
moneyweb.co.za,1.0969818674730853,27,LOW
insider.com,1.0973807354971827,127,LOW
sahiwal.tv,1.0986122886681096,3,LOW
saudigazette.com.sa,1.0986122886681096,3,LOW
loopcayman.com,1.0986122886681096,3,LOW
worldofbuzz.com,1.0986122886681096,3,LOW
canadianmanufacturing.com,1.0986122886681096,3,LOW
jagranjosh.com,1.0986122886681096,3,LOW
eco-business.com,1.0986122886681096,3,LOW
fox13memphis.com,1.0986122886681096,3,LOW
keralakaumudi.com,1.0986122886681096,3,LOW
kalkinemedia.com,1.0986122886681096,3,LOW
thenational.scot,1.0986122886681096,3,LOW
politicalanalysis.co.za,1.0986122886681096,3,LOW
pragativadi.com,1.0986122886681096,3,LOW
poultryworld.net,1.0986122886681096,3,LOW
nwaonline.com,1.0986122886681096,3,LOW
cincinnati.com,1.0986122886681096,3,LOW
northwestgeorgianews.com,1.0986122886681096,3,LOW
courthousenews.com,1.0986122886681096,3,LOW
grimsbytelegraph.co.uk,1.0986122886681096,3,LOW
eastbaytimes.com,1.0986122886681096,3,LOW
mangalorean.com,1.0986122886681096,3,LOW
optics.org,1.0986122886681096,3,LOW
wsbtv.com,1.0986122886681096,3,LOW
newsshopper.co.uk,1.0986122886681096,3,LOW
wiltonbulletin.com,1.0986122886681096,3,LOW
wjsu.org,1.0986122886681096,3,LOW
natlawreview.com,1.0986122886681096,3,LOW
dailynews.lk,1.0986122886681096,3,LOW
tiresandparts.net,1.0986122886681096,3,LOW
tehrantimes.com,1.0986122886681096,3,LOW
satelliteprome.com,1.0986122886681096,3,LOW
insideretail.asia,1.0986122886681096,3,LOW
wavy.com,1.0986122886681096,3,LOW
thelocal.it,1.0986122886681096,3,LOW
abc6onyourside.com,1.0986122886681096,3,LOW
fox23.com,1.0986122886681096,3,LOW
10tv.com,1.0986122886681096,3,LOW
thelogicalindian.com,1.0986122886681096,3,LOW
advanced-television.com,1.0986122886681096,6,LOW
yorkpress.co.uk,1.0986122886681096,3,LOW
263chat.com,1.0986122886681096,3,LOW
sundayworld.co.za,1.0986122886681096,6,LOW
sundayguardianlive.com,1.0986122886681096,3,LOW
wap.business-standard.com,1.0986122886681096,3,LOW
wxpr.org,1.0986122886681096,3,LOW
amp.theguardian.com,1.0986122886681096,3,LOW
whdh.com,1.0986122886681096,3,LOW
midwestradio.ie,1.0986122886681096,3,LOW
insidenova.com,1.0986122886681096,3,LOW
hurriyetdailynews.com,1.0986122886681096,3,LOW
softpower.ug,1.0986122886681096,3,LOW
thegrowthop.com,1.0986122886681096,3,LOW
wtae.com,1.0986122886681096,6,LOW
majorcadailybulletin.com,1.0986122886681096,3,LOW
theeagleonline.com.ng,1.0986122886681096,3,LOW
98fm.com,1.0986122886681096,3,LOW
nenow.in,1.0986122886681096,3,LOW
dailypress.com,1.0986122886681096,3,LOW
greenwichtime.com,1.0986122886681096,3,LOW
webwire.com,1.0986122886681096,3,LOW
gmanetwork.com,1.1031401833779628,126,LOW
nairobinews.nation.co.ke,1.1065821423713362,68,LOW
canberratimes.com.au,1.1093755441191324,63,LOW
startribune.com,1.1127629617087953,38,LOW
nation.co.ke,1.1140423104611994,261,LOW
ottawa.ctvnews.ca,1.1150256147696,41,LOW
briefly.co.za,1.1163670752893367,14,LOW
limerickleader.ie,1.1163670752893367,14,LOW
mylondon.news,1.1184402194735314,25,LOW
bangaloremirror.indiatimes.com,1.1185405956431658,17,LOW
koreatimes.co.kr,1.1187433359857524,12,LOW
food.ndtv.com,1.1189688668816267,13,LOW
tuko.co.ke,1.1191639889364988,65,LOW
energy.economictimes.indiatimes.com,1.1209503926735835,11,LOW
kahawatungu.com,1.1209503926735835,11,LOW
au.lifestyle.yahoo.com,1.123562378129045,41,LOW
echolive.ie,1.1240255829369066,35,LOW
lancashiretelegraph.co.uk,1.1253359824524196,26,LOW
theindependent.sg,1.1259582604031813,22,LOW
newkerala.com,1.1264987310710728,34,LOW
gizmodo.co.uk,1.1266243495237434,31,LOW
abc7.com,1.1274832349932322,16,LOW
businesstech.co.za,1.1303679219468026,77,LOW
thecut.com,1.1318243223071358,30,LOW
sproutwired.com,1.1323536225762714,35,LOW
nationalheraldindia.com,1.1325845238854715,27,LOW
cleveland.com,1.1330803193830166,38,LOW
thisdaylive.com,1.133759802034605,187,LOW
capitalfm.co.ke,1.1362866563075942,117,LOW
aviationanalysis.net,1.1375200996904378,54,LOW
vanguardngr.com,1.1403289844387547,512,LOW
asiatimes.com,1.1432752061942137,16,LOW
euronews.com,1.1432752061942137,16,LOW
edinburghlive.co.uk,1.1432752061942137,16,LOW
science.sciencemag.org,1.1439184876687054,26,LOW
yankodesign.com,1.1490596969706202,9,LOW
timesofisrael.com,1.1491661739430676,197,LOW
wusa9.com,1.15374194270109,7,LOW
ktvz.com,1.15374194270109,7,LOW
fox10phoenix.com,1.1537419427010902,7,LOW
dhakatribune.com,1.1537419427010902,7,LOW
mondaq.com,1.1537419427010902,7,LOW
entertainmentoverdose.co.uk,1.1537419427010902,7,LOW
devdiscourse.com,1.1541690601177799,132,LOW
winnipeg.ctvnews.ca,1.155166957421413,43,LOW
news.trust.org,1.1558887642352107,67,LOW
buzzfeednews.com,1.1569876443452742,13,LOW
seattlepi.com,1.1569876443452742,13,LOW
mumbaimirror.indiatimes.com,1.1593115483890037,43,LOW
capetownetc.com,1.159588814308626,11,LOW
sbs.com.au,1.1602441250541233,126,LOW
observer.com,1.1626998334975678,16,LOW
ntv.co.ug,1.1642290912058586,25,LOW
al.com,1.1671601704107626,25,LOW
m.herald.ie,1.1682824501765625,10,LOW
fintechzoom.com,1.1682824501765627,10,LOW
windsor.ctvnews.ca,1.1685184057430877,11,LOW
naijanews.com,1.1692139096508951,89,LOW
shine.cn,1.1699929969668565,15,LOW
pna.gov.ph,1.1703323418272915,37,LOW
calgarysun.com,1.1709971261162124,14,LOW
turkishpress.com,1.1709971261162124,14,LOW
thehindubusinessline.com,1.1713765483774201,73,LOW
samaa.tv,1.1716127289155205,60,LOW
au.finance.yahoo.com,1.171905655790047,74,LOW
citynews1130.com,1.179866589017209,35,LOW
edp24.co.uk,1.1822230016451067,15,LOW
newvision.co.ug,1.1835515256937053,136,LOW
moneycontrol.com,1.1840389505240734,347,LOW
sciencealert.com,1.1891286900712443,90,LOW
businessinsider.in,1.190731962438445,45,LOW
techtoday19.com,1.1911237704787114,190,LOW
business-standard.com,1.1926071305210904,137,LOW
worldtoptrend.com,1.1926897451683667,49,LOW
mg.co.za,1.1952684170869836,14,LOW
fijivillage.com,1.1972375015579317,13,LOW
shepherdgazette.com,1.198849312913621,12,LOW
axios.com,1.1988493129136213,12,LOW
sunlive.co.nz,1.1988493129136213,12,LOW
lifehacker.com.au,1.200114149498643,44,LOW
salon.com,1.205488234483418,39,LOW
buzz.ie,1.2092536248090335,19,LOW
in.style.yahoo.com,1.2123138802671547,16,LOW
thenorthernecho.co.uk,1.2130075659799042,8,LOW
ntnews.com.au,1.2130075659799042,8,LOW
wlwt.com,1.2130075659799042,8,LOW
hk.asiatatler.com,1.2130075659799042,8,LOW
essexlive.news,1.2130075659799042,8,LOW
aithority.com,1.2130075659799042,8,LOW
indiatvnews.com,1.214507643048971,118,LOW
koco.com,1.2148896539491203,9,LOW
euroweeklynews.com,1.2148896539491203,9,LOW
in.news.yahoo.com,1.220379318524611,75,LOW
lexology.com,1.2206072645530175,10,LOW
dnaindia.com,1.2206072645530175,10,LOW
hulldailymail.co.uk,1.2237645360594007,49,LOW
irishnews.com,1.225888941398637,63,LOW
irishpost.com,1.226555815613403,28,LOW
geo.tv,1.2267389660338033,331,LOW
ewn.co.za,1.2288806042526388,286,LOW
bolnews.com,1.229918603764207,16,LOW
glasgowlive.co.uk,1.2306991036577228,17,LOW
qz.com,1.2309316230479221,13,LOW
ft.com,1.2314246965086353,334,LOW
dawn.com,1.23257167224341,215,LOW
theweek.in,1.2337380151460802,21,LOW
caixinglobal.com,1.236477074585904,17,LOW
post-gazette.com,1.2366848691405041,12,LOW
global.chinadaily.com.cn,1.237597168232557,20,LOW
nz.news.yahoo.com,1.2381696412229655,19,LOW
gizmodo.com,1.2392165675974165,72,LOW
technologytimes.pk,1.2406298652139403,32,LOW
azcentral.com,1.2406842919533958,11,LOW
wtvbam.com,1.240684291953396,11,LOW
kiro7.com,1.242453324894,6,LOW
thedrum.com,1.242453324894,6,LOW
gq.com,1.242453324894,6,LOW
newsandstar.co.uk,1.242453324894,6,LOW
chinadaily.com.cn,1.242453324894,6,LOW
goldcoastbulletin.com.au,1.2424533248940002,6,LOW
news.bloomberglaw.com,1.2424533248940002,6,LOW
inquirer.com,1.2424533248940002,6,LOW
canindia.com,1.245427440885785,31,LOW
huffingtonpost.co.uk,1.2454410537617744,15,LOW
sowetanlive.co.za,1.2489850375731784,124,LOW
bestgamingpro.com,1.2540994652497846,17,LOW
standardmedia.co.ke,1.2548412427362992,248,LOW
news4jax.com,1.2554823251787535,8,LOW
mybroadband.co.za,1.2555959242996781,54,LOW
khaleejtimes.com,1.2576790150247699,77,LOW
urdupoint.com,1.261426220741392,35,LOW
thehill.com,1.264666712939003,264,LOW
dispatchlive.co.za,1.2672355454598958,19,LOW
thenewsminute.com,1.2673186639308334,64,LOW
o.canada.com,1.2699602828275214,30,LOW
yen.com.gh,1.2704864359057462,124,LOW
capebretonpost.com,1.2709586066171727,18,LOW
ca.style.yahoo.com,1.2721686723062706,68,LOW
expressandstar.com,1.2723313540844627,37,LOW
gloucestershirelive.co.uk,1.2730283365896258,9,LOW
abc3340.com,1.2730283365896258,9,LOW
odt.co.nz,1.2747989928524686,119,LOW
montreal.ctvnews.ca,1.276362285469196,32,LOW
lancs.live,1.2769796366300854,25,LOW
popsugar.com.au,1.277034259466139,7,LOW
heraldmailmedia.com,1.277034259466139,7,LOW
m.gulf-times.com,1.277034259466139,7,LOW
wgntv.com,1.277034259466139,7,LOW
actionnewsjax.com,1.277034259466139,7,LOW
9news.com,1.277034259466139,7,LOW
auto.economictimes.indiatimes.com,1.2770342594661392,7,LOW
telegraphindia.com,1.2770342594661392,7,LOW
wbtv.com,1.2770342594661392,7,LOW
thespinoff.co.nz,1.2798542258336674,10,LOW
wired.com,1.2809077675842384,53,LOW
businessinsider.com.au,1.2832655195619873,79,LOW
edmontonjournal.com,1.2835715860544292,32,LOW
dailyhive.com,1.2848394127766776,43,LOW
ecns.cn,1.2848787678241698,17,LOW
travelandleisure.com,1.286057336874379,12,LOW
thehindu.com,1.2928239596703988,38,LOW
gizmodo.com.au,1.293600494459491,124,LOW
corkbeo.ie,1.2945451658448959,11,LOW
breitbart.com,1.2945451658448959,11,LOW
herald.co.zw,1.2950162592588423,99,LOW
dunyanews.tv,1.295923483358045,107,LOW
oregonlive.com,1.301060941391834,22,LOW
wkzo.com,1.3014874868330815,49,LOW
skynews.com.au,1.3024685046971856,30,LOW
newstalk.com,1.303450812836454,20,LOW
bnnbloomberg.ca,1.3038200407280196,62,LOW
baytoday.ca,1.3038755293363848,13,LOW
chron.com,1.303875529336385,13,LOW
asia.nikkei.com,1.3044162657735625,74,LOW
brisbanetimes.com.au,1.3059967915567388,27,LOW
eturbonews.com,1.3061066090853948,13,LOW
taiwannews.com.tw,1.3061496148073277,29,LOW
highlandradio.com,1.3066469989453455,19,LOW
sfchronicle.com,1.3066469989453455,19,LOW
financialpost.com,1.3073602112284168,38,LOW
brecorder.com,1.3078220746617557,129,LOW
cornwalllive.com,1.310783678099714,9,LOW
arstechnica.com,1.3111852022457544,117,LOW
sootoday.com,1.3114313374732374,13,LOW
yahoo.com,1.3151491633584318,158,LOW
vancouverisawesome.com,1.315658070398555,17,LOW
calgaryherald.com,1.3176980834367056,41,LOW
bgr.com,1.3203634285298356,184,LOW
detroitnews.com,1.320888343149322,8,LOW
instachronicles.com,1.3208883431493221,8,LOW
snopes.com,1.3208883431493221,8,LOW
guardian.ng,1.326280885574024,287,LOW
newsroom.co.nz,1.3292664116853599,27,LOW
reviewjournal.com,1.3296613488547582,6,LOW
echo-news.co.uk,1.3296613488547582,6,LOW
themalaysianreserve.com,1.3296613488547582,6,LOW
irishcentral.com,1.3296613488547582,6,LOW
toronto.citynews.ca,1.3296613488547582,6,LOW
news.stv.tv,1.3296613488547582,6,LOW
newagebd.net,1.3296613488547582,6,LOW
thecourier.co.uk,1.3296613488547582,6,LOW
thedenverchannel.com,1.3316643102930148,14,LOW
vitals.lifehacker.com,1.3321790402101223,5,LOW
sightmagazine.com.au,1.3321790402101223,5,LOW
explica.co,1.3321790402101223,5,LOW
lifesly.com,1.3321790402101223,5,LOW
m.pinkbike.com,1.3321790402101223,5,LOW
eadt.co.uk,1.3321790402101223,5,LOW
wivb.com,1.3321790402101223,5,LOW
dailyecho.co.uk,1.3321790402101223,5,LOW
popsugar.com,1.3321790402101223,5,LOW
chicago.suntimes.com,1.3321790402101223,5,LOW
click2houston.com,1.3321790402101223,10,LOW
uk.movies.yahoo.com,1.3321790402101223,5,LOW
2oceansvibe.com,1.3321790402101223,10,LOW
uk.style.yahoo.com,1.3330742934767792,20,LOW
boston25news.com,1.3334730391185026,16,LOW
af.reuters.com,1.3358487023689183,116,LOW
thequint.com,1.3361728119431058,34,LOW
bloomberg.com,1.3373087482358563,283,LOW
en.brinkwire.com,1.3392747893271677,130,LOW
uk.reuters.com,1.3410840188564215,115,LOW
kenyans.co.ke,1.3421131789144005,11,LOW
wired.co.uk,1.3421131789144005,11,LOW
english.aawsat.com,1.3421257227487469,16,LOW
ctvnews.ca,1.3428752765534164,347,LOW
thedailybeast.com,1.3480251115140525,38,LOW
xinhuanet.com,1.3505506547117416,203,LOW
dailypost.ng,1.3513671079560217,319,LOW
globalvillagespace.com,1.351783994289646,7,LOW
inverse.com,1.3549466657657931,105,LOW
bristolpost.co.uk,1.358007318173581,14,LOW
citizen.co.za,1.3580145354517574,83,LOW
news.abs-cbn.com,1.358171587078742,64,LOW
tipperarylive.ie,1.3592367006650063,10,LOW
nottinghampost.com,1.3624474851916286,15,LOW
economictimes.indiatimes.com,1.3633060780877564,249,LOW
bworldonline.com,1.365220084724998,63,LOW
apnews.com,1.366397328296694,41,LOW
sputniknews.com,1.3684938596101843,28,LOW
bc.ctvnews.ca,1.3693352755422334,73,LOW
israelhayom.com,1.3730039128771998,11,LOW
digitaltveurope.com,1.3730039128771998,11,LOW
plymouthherald.co.uk,1.376055285260417,14,LOW
nst.com.my,1.376487935981322,169,LOW
devonlive.com,1.3778195080390327,13,LOW
trading-u.com,1.377819508039033,13,LOW
deseret.com,1.377985040864005,33,LOW
tnp.sg,1.3826070734809082,28,LOW
castanet.net,1.3829643506763092,88,LOW
niagarafallsreview.ca,1.3862943611198904,8,LOW
thepeterboroughexaminer.com,1.3862943611198904,8,LOW
matzavreview.com,1.3862943611198906,4,LOW
wlns.com,1.3862943611198906,4,LOW
globalcitizen.org,1.3862943611198906,4,LOW
scoopwhoop.com,1.3862943611198906,4,LOW
pmldaily.com,1.3862943611198906,4,LOW
reuters.com,1.386908250006482,778,LOW
china.org.cn,1.3877475822894607,110,LOW
indiatimes.com,1.3881909307458025,28,LOW
newdelhitimes.com,1.3892651269081688,19,LOW
thenews.com.pk,1.389457529748797,419,LOW
heavy.com,1.3953970923267898,15,LOW
belfasttelegraph.co.uk,1.3965238402116842,56,LOW
interestingengineering.com,1.3983825361144144,32,LOW
m.tribuneindia.com,1.4019454593787288,15,LOW
wincountry.com,1.402055530663542,35,LOW
voanews.com,1.4059713005240415,27,LOW
newswire.ca,1.4075317407193153,16,LOW
theage.com.au,1.4095080120286931,175,LOW
kentlive.news,1.4096274166526666,28,LOW
chroniclelive.co.uk,1.4111344668255514,84,LOW
alkhaleejtoday.co,1.4120949515532186,30,LOW
rnz.co.nz,1.4153585804416644,69,LOW
newser.com,1.4173267984932005,27,LOW
dmarge.com,1.4184836619456567,10,LOW
cnbc.com,1.420873496314938,469,LOW
itv.com,1.4236659913275163,37,LOW
tvnz.co.nz,1.4255157810501091,202,LOW
clickorlando.com,1.4270610433807247,9,LOW
thehansindia.com,1.4270610433807247,9,LOW
tribune.com.pk,1.4272889576380052,265,LOW
zimeye.net,1.428551418721001,20,LOW
scroll.in,1.429200984146647,52,LOW
manilatimes.net,1.4300658017973034,110,LOW
techzim.co.zw,1.432213904360235,15,LOW
globaltimes.cn,1.4356321357905122,27,LOW
premiumtimesng.com,1.4368286689630319,15,LOW
edmonton.ctvnews.ca,1.4373579261846885,30,LOW
extra.ie,1.4402992655035667,60,LOW
ca.sports.yahoo.com,1.440459995335213,30,LOW
globalnews.ca,1.4407690260969708,533,LOW
thechronicleherald.ca,1.4419870233387742,33,LOW
thestar.com,1.4423857333445789,86,LOW
couriermail.com.au,1.4430050303488624,80,LOW
english.kyodonews.net,1.449637195353914,44,LOW
socialnews.xyz,1.4500865393098517,35,LOW
reportdoor.com,1.4583192224643482,13,LOW
in.reuters.com,1.4603902834145717,239,LOW
sg.style.yahoo.com,1.4647659732184148,33,LOW
brobible.com,1.464816384890813,9,LOW
editorials360.com,1.4659922995321781,20,LOW
newstalkzb.co.nz,1.466547665366249,41,LOW
dezeen.com,1.4681399390162087,11,LOW
gazettelive.co.uk,1.4681399390162087,11,LOW
trtworld.com,1.4711763249298149,45,LOW
houstonchronicle.com,1.4713396081056291,29,LOW
abc17news.com,1.475076311054695,7,LOW
rappler.com,1.4793440240872617,121,LOW
ph.news.yahoo.com,1.4797003710781238,40,LOW
thejournal.ie,1.4805553083145297,272,LOW
ndtv.com,1.4873594264503027,595,LOW
heraldscotland.com,1.4878167164014493,15,LOW
edition.cnn.com,1.4931355194751337,65,LOW
businessinsider.co.za,1.4947133545327569,60,LOW
siasat.com,1.4968359365530772,30,LOW
dailymaverick.co.za,1.5003363217270969,59,LOW
9news.com.au,1.5028793881078317,115,LOW
nationalpost.com,1.504390825293182,173,LOW
orlandosentinel.com,1.5047882836811908,10,LOW
livemint.com,1.5053818819730405,428,LOW
macaubusiness.com,1.5109616210891856,54,LOW
ecr.co.za,1.515707952085713,11,LOW
wfmz.com,1.515707952085713,11,LOW
newzimbabwe.com,1.520647864609364,23,LOW
deccanchronicle.com,1.521448907102266,54,LOW
nbcnews.com,1.5237477336267893,239,LOW
insidehook.com,1.5247073930301436,13,LOW
chicagotribune.com,1.5257182094317727,50,LOW
cbc.ca,1.525803733659549,816,LOW
whtc.com,1.5284356126542693,36,LOW
japantoday.com,1.5325301285740827,18,LOW
boingboing.net,1.5351908491313153,19,LOW
pulse.ng,1.5358842560997497,44,LOW
businessghana.com,1.5359516294472928,36,LOW
joe.ie,1.5367224694372195,14,LOW
manchestereveningnews.co.uk,1.5382791851690893,341,LOW
theglobeandmail.com,1.5389773210169162,132,LOW
walesonline.co.uk,1.5390145899124517,124,LOW
economist.com,1.5419764327628247,16,LOW
wtop.com,1.5432335250170635,21,LOW
upi.com,1.5432570211838716,39,LOW
ibtimes.com,1.5481155268740174,16,LOW
timeslive.co.za,1.5488522241282578,237,LOW
archdaily.com,1.5498260458782016,7,LOW
ca.news.yahoo.com,1.552170733010593,95,LOW
news24.com,1.5521817929570214,492,LOW
fox8.com,1.5560387941376574,25,LOW
businesslive.co.za,1.5576631680941366,52,LOW
daijiworld.com,1.5580139567116782,244,LOW
clicklancashire.com,1.5582201486868041,45,LOW
tribuneindia.com,1.5586164053186993,172,LOW
scmp.com,1.5602452183666977,164,LOW
townsvillebulletin.com.au,1.5607104090414063,6,LOW
earther.gizmodo.com,1.5607104090414063,6,LOW
pennlive.com,1.5792331346113393,17,LOW
timesunion.com,1.5832584594204766,12,LOW
cp24.com,1.5866154896489235,60,LOW
thescottishsun.co.uk,1.5906836754712428,47,LOW
gulftoday.ae,1.593403231828482,16,LOW
theaustralian.com.au,1.5937809846521604,239,LOW
7news.com.au,1.5976476727479247,168,LOW
theconversation.com,1.5980033616871507,115,LOW
abc.net.au,1.5996111257373107,657,LOW
cnnphilippines.com,1.599617233495429,198,LOW
kyrnews.com,1.6094379124341005,5,LOW
m.belfasttelegraph.co.uk,1.6094379124341005,5,LOW
theargus.co.uk,1.6114722042607261,14,LOW
marketscreener.com,1.6145157754132031,53,LOW
thesouthafrican.com,1.6175875991425954,57,LOW
bbc.com,1.6194123073739617,852,LOW
thewest.com.au,1.6199611413475805,42,LOW
ladbible.com,1.6226909465625492,41,LOW
montrealgazette.com,1.6232183036433014,50,LOW
indiatoday.in,1.623529278773851,155,LOW
vox.com,1.6239732198628494,42,LOW
nj.com,1.6245721349248534,30,LOW
adelaidenow.com.au,1.6256476121123296,85,LOW
sfgate.com,1.6256836532331818,28,LOW
news.yahoo.com,1.6279794186295837,150,LOW
india.com,1.6291384487013434,62,LOW
mirror.co.uk,1.6302772772344052,767,LOW
dailyrecord.co.uk,1.631351790325394,78,LOW
dailysabah.com,1.6324379857688567,27,LOW
ajc.com,1.6332712999085706,28,LOW
uk.news.yahoo.com,1.6389788748284464,69,LOW
fortune.com,1.6400528275557906,29,LOW
bostonglobe.com,1.6406366734167395,26,LOW
reporter.am,1.6408169180360637,72,LOW
cbsnews.com,1.644554262163726,186,LOW
news.cgtn.com,1.6447951804824235,68,LOW
stuff.co.nz,1.6449695695305349,870,LOW
msn.com,1.645209895002672,337,LOW
arabnews.com,1.6478806285395984,53,LOW
rte.ie,1.6495235501998176,554,LOW
washingtonpost.com,1.655965191808966,292,LOW
torontosun.com,1.6560647077909796,72,LOW
foxnews.com,1.6586211088922906,651,LOW
channelnewsasia.com,1.6593644419994031,232,LOW
mercurynews.com,1.6598763223689337,40,LOW
todayonline.com,1.6618994768264543,209,LOW
pulselive.co.ke,1.6628426826233047,27,LOW
japantimes.co.jp,1.664724943195373,61,LOW
sunnewsonline.com,1.6731183626432506,14,LOW
cnn.com,1.6734214395547915,738,LOW
